ID_completo,Fecha,Fecha_dt,Satelite,Nubes_inicial_%,Nubes_±5d_%,Nubes_vecinos_%,Nubes_DEM_%,Nubes_DEM_inverso_%,Nubes_MODIS_%,Snowline_DEM_m,Snowline_DEM_inverso_m,MODIS_iters,Export_task_description
COPERNICUS/S2_SR_HARMONIZED/20230606T103629_20230606T104915_T31TCH,2023-06-06,2023-06-06,SENTINEL_2,99.32,63.15,33.94,27.74,22.44,18.77,2183.00,2199.00,5,2023_06_06-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230609T104629_20230609T105854_T31TCH,2023-06-09,2023-06-09,SENTINEL_2,63.13,61.29,30.78,28.05,20.16,18.44,2296.00,2311.00,5,2023_06_09-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230611T103631_20230611T104650_T31TCH,2023-06-11,2023-06-11,SENTINEL_2,98.72,59.81,21.90,15.97,12.99,11.78,2007.00,2055.00,5,2023_06_11-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230614,2023-06-14,2023-06-14,LANDSAT_9,94.61,0.00,0.00,0.00,0.00,0.00,,,0,2023_06_14-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230614T105031_20230614T105029_T31TCH,2023-06-14,2023-06-14,SENTINEL_2,99.58,0.00,0.00,0.00,0.00,0.00,,,0,2023_06_14-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230616T103629_20230616T103659_T31TCH,2023-06-16,2023-06-16,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_06_16-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230619T104629_20230619T105854_T31TCH,2023-06-19,2023-06-19,SENTINEL_2,61.69,0.00,0.00,0.00,0.00,0.00,,,0,2023_06_19-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230621T103631_20230621T104238_T31TCH,2023-06-21,2023-06-21,SENTINEL_2,4.00,0.11,0.11,0.11,0.11,0.11,,,0,2023_06_21-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230622,2023-06-22,2023-06-22,LANDSAT_8,81.02,0.00,0.00,0.00,0.00,0.00,,,0,2023_06_22-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230624T104621_20230624T105846_T31TCH,2023-06-24,2023-06-24,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_06_24-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230626T103629_20230626T103659_T31TCH,2023-06-26,2023-06-26,SENTINEL_2,47.14,0.00,0.00,0.00,0.00,0.00,,,0,2023_06_26-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230629T104629_20230629T105022_T31TCH,2023-06-29,2023-06-29,SENTINEL_2,68.97,28.93,7.34,5.77,5.49,0.07,1767.00,1815.00,2,2023_06_29-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230630,2023-06-30,2023-06-30,LANDSAT_9,67.91,28.96,8.03,6.35,6.03,0.03,1779.00,1819.00,4,2023_06_30-Landsat9
