ID_completo,Fecha,Fecha_dt,Satelite,Nubes_inicial_%,Nubes_±5d_%,Nubes_vecinos_%,Nubes_DEM_%,Nubes_DEM_inverso_%,Nubes_MODIS_%,Snowline_DEM_m,Snowline_DEM_inverso_m,MODIS_iters,Export_task_description
COPERNICUS/S2_SR_HARMONIZED/20250511T103641_20250511T103655_T31TCH,2025-05-11,2025-05-11,SENTINEL_2,76.68,59.56,17.14,7.40,5.79,3.43,1751.00,1783.00,5,2025_05_11-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250513T104041_20250513T104446_T31TCH,2025-05-13,2025-05-13,SENTINEL_2,95.87,63.14,28.75,22.02,15.27,5.58,2067.00,2099.00,5,2025_05_13-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250514T104641_20250514T105548_T31TCH,2025-05-14,2025-05-14,SENTINEL_2,82.93,2.49,0.08,0.08,0.08,0.08,,,0,2025_05_14-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250516T104651_20250516T105456_T31TCH,2025-05-16,2025-05-16,SENTINEL_2,3.99,1.02,0.04,0.04,0.04,0.04,,,0,2025_05_16-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250516T103619_20250516T104603_T31TCH,2025-05-16,2025-05-16,SENTINEL_2,2.51,1.02,0.04,0.04,0.04,0.04,,,0,2025_05_16-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20250518,2025-05-18,2025-05-18,LANDSAT_9,31.96,2.03,0.06,0.06,0.06,0.06,,,0,2025_05_18-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20250519T104619_20250519T104812_T31TCH,2025-05-19,2025-05-19,SENTINEL_2,89.68,0.01,0.01,0.01,0.01,0.01,,,0,2025_05_19-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250521T103641_20250521T103655_T31TCH,2025-05-21,2025-05-21,SENTINEL_2,0.02,0.02,0.02,0.02,0.02,0.02,,,0,2025_05_21-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250523T103701_20250523T104519_T31TCH,2025-05-23,2025-05-23,SENTINEL_2,68.43,0.00,0.00,0.00,0.00,0.00,,,0,2025_05_23-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250524T104641_20250524T104939_T31TCH,2025-05-24,2025-05-24,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2025_05_24-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20250526,2025-05-26,2025-05-26,LANDSAT_8,39.36,15.30,2.82,2.57,0.71,0.71,2327.00,2327.00,0,2025_05_26-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20250526T103629_20250526T103816_T31TCH,2025-05-26,2025-05-26,SENTINEL_2,30.65,15.29,2.36,2.25,0.36,0.36,2359.00,2359.00,0,2025_05_26-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250526T105051_20250526T105726_T31TCH,2025-05-26,2025-05-26,SENTINEL_2,35.87,15.29,2.35,2.25,0.36,0.36,2359.00,2359.00,0,2025_05_26-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250529T104619_20250529T105850_T31TCH,2025-05-29,2025-05-29,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2025_05_29-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250531T104041_20250531T104208_T31TCH,2025-05-31,2025-05-31,SENTINEL_2,72.38,0.00,0.00,0.00,0.00,0.00,,,0,2025_05_31-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250602T104041_20250602T104731_T31TCH,2025-06-02,2025-06-02,SENTINEL_2,100.00,0.00,0.00,0.00,0.00,0.00,,,0,2025_06_02-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250603T105051_20250603T105045_T31TCH,2025-06-03,2025-06-03,SENTINEL_2,0.61,0.61,0.61,0.61,0.61,0.61,,,0,2025_06_03-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20250603,2025-06-03,2025-06-03,LANDSAT_9,5.44,0.00,0.00,0.00,0.00,0.00,,,0,2025_06_03-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20250605T103619_20250605T103759_T31TCH,2025-06-05,2025-06-05,SENTINEL_2,95.35,0.61,0.61,0.61,0.61,0.61,,,0,2025_06_05-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250605T104701_20250605T105726_T31TCH,2025-06-05,2025-06-05,SENTINEL_2,97.59,0.61,0.61,0.61,0.61,0.61,,,0,2025_06_05-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250608T104619_20250608T105848_T31TCH,2025-06-08,2025-06-08,SENTINEL_2,25.07,0.31,0.31,0.31,0.31,0.31,,,0,2025_06_08-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250610T103641_20250610T103712_T31TCH,2025-06-10,2025-06-10,SENTINEL_2,0.96,0.96,0.96,0.96,0.96,0.96,,,0,2025_06_10-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20250611,2025-06-11,2025-06-11,LANDSAT_8,3.93,0.00,0.00,0.00,0.00,0.00,,,0,2025_06_11-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20250612T103701_20250612T104727_T31TCH,2025-06-12,2025-06-12,SENTINEL_2,0.41,0.41,0.41,0.41,0.41,0.41,,,0,2025_06_12-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250613T104641_20250613T105902_T31TCH,2025-06-13,2025-06-13,SENTINEL_2,0.50,0.50,0.50,0.50,0.50,0.50,,,0,2025_06_13-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250615T105041_20250615T105325_T31TCH,2025-06-15,2025-06-15,SENTINEL_2,78.36,0.00,0.00,0.00,0.00,0.00,,,0,2025_06_15-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250618T104619_20250618T105741_T31TCH,2025-06-18,2025-06-18,SENTINEL_2,2.30,0.00,0.00,0.00,0.00,0.00,,,0,2025_06_18-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20250619,2025-06-19,2025-06-19,LANDSAT_9,0.25,0.25,0.25,0.25,0.25,0.25,,,0,2025_06_19-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20250622T104041_20250622T104305_T31TCH,2025-06-22,2025-06-22,SENTINEL_2,14.11,0.01,0.01,0.01,0.01,0.01,,,0,2025_06_22-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250623T104641_20250623T105728_T31TCH,2025-06-23,2025-06-23,SENTINEL_2,52.60,0.00,0.00,0.00,0.00,0.00,,,0,2025_06_23-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250625T103629_20250625T104724_T31TCH,2025-06-25,2025-06-25,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2025_06_25-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250625T104651_20250625T105244_T31TCH,2025-06-25,2025-06-25,SENTINEL_2,0.07,0.07,0.07,0.07,0.07,0.07,,,0,2025_06_25-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20250627,2025-06-27,2025-06-27,LANDSAT_8,0.04,0.04,0.04,0.04,0.04,0.04,,,0,2025_06_27-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20250628T104619_20250628T105747_T31TCH,2025-06-28,2025-06-28,SENTINEL_2,0.01,0.01,0.01,0.01,0.01,0.01,,,0,2025_06_28-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20250630T104041_20250630T104234_T31TCH,2025-06-30,2025-06-30,SENTINEL_2,20.95,0.00,0.00,0.00,0.00,0.00,,,0,2025_06_30-Sentinel2
